"produktbereich","produktgruppe","produkt","produktgruppe_bez","E_A","haushaltsposition","jahr","euro"
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2013,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2011,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2012,760
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2014,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2015,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2016,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2013,2240
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2011,2150
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2012,2150
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2014,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2015,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2016,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2013,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2011,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2012,150
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2014,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2015,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2016,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2013,390
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2011,450
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2012,410
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2014,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2015,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2016,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2013,650
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2011,570
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2012,520
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2014,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2015,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2016,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2013,110
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2011,110
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2012,100
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2014,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2015,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Versorgungsaufwendungen",2016,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2013,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2011,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2012,60
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2014,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2015,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Personalaufwendungen",2016,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2013,50
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2011,750
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2012,50
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2013,75
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2011,50
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2012,75
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.01,"11.01.03","Gender Mainstreaming","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2013,150
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2012,100
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Personalaufwendungen",2013,118110
11,11.02,"11.02.01","Strategische Personalprojekte","A","Personalaufwendungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Personalaufwendungen",2012,114160
11,11.02,"11.02.01","Strategische Personalprojekte","A","Personalaufwendungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Personalaufwendungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Personalaufwendungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2013,20790
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2012,21920
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2013,34290
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2012,27760
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2013,4450
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2012,3840
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Versorgungsaufwendungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2013,25000
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2012,15000
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2013,500
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2012,500
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2013,200
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2012,150
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2013,100
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2012,100
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2013,200
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2012,80
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2013,750
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2012,500
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2013,500
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2011,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2012,280
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
11,11.02,"11.02.01","Strategische Personalprojekte","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2013,100
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2011,200
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2012,100
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2013,104380
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2011,94170
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2012,67190
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2014,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2015,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2016,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2013,20320
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2011,18520
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2012,13420
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2014,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2015,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2016,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2013,420
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2011,410
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2012,270
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2014,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2015,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2016,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2013,8350
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2011,7530
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2012,5370
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2014,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2015,""
12,12.10,"12.10.01","Strategisches Controlling","A","Personalaufwendungen",2016,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2013,9400
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2011,25000
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2012,10000
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2013,100
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2011,100
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2012,50
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2013,10
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2011,50
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2012,20
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2013,20
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2011,50
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2012,30
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2014,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2015,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2016,""
12,12.10,"12.10.01","Strategisches Controlling","A","Aufwendungen für Sach- und Dienstleistungen",2013,10
